XP/Win7 usage for:  Sun Aug 24 00:00:00 2014
Lab,#Seats,Simul. Users,Tot#Sess,Tot#Users,Hours/Seat,Sess/Seat,Avg Minutes/Sess,Tot#Hours/Lab
ALL-VLAB,43,13,855,303,8.1,19,25,348.3
ALL-XP,856,230,6275,2232,5.6,7,48,4793.6
acms-ga,42,13,854,302,8.3,20,25,348.6
acms-mae,1,1,1,1,1.7,1,103,1.7
acs-apm3402,12,11,25,11,2.3,2,70,27.6
acs-apm3432,13,10,16,12,0.6,1,34,7.8
acs-b325,22,22,256,147,4.8,11,26,105.6
acs-bh1309,1,1,4,3,0.3,4,4,0.3
acs-bh1449,1,1,3,2,0.4,3,8,0.4
acs-bml,61,25,423,197,9.3,6,93,567.3
acs-bmlgl,4,4,45,22,17.1,11,93,68.4
acs-ccc,2,1,5,4,1.4,2,41,2.8
acs-csb115,2,1,2,2,1.1,1,65,2.2
acs-cseb220,24,9,72,36,5.3,3,106,127.2
acs-cseb250,34,7,132,56,3.7,3,74,125.8
acs-cseb260,35,24,306,102,13.3,8,99,465.5
acs-cseb270,36,8,76,35,3.0,2,89,108
acs-ebu2-127,1,1,1,1,10.0,1,600,10
acs-ebu2-203,30,25,100,56,1.9,3,37,57
acs-ebu2-205,23,11,62,28,5.4,2,161,124.2
acs-ebu2-239,24,22,49,27,2.3,2,70,55.2
acs-ebu2-312,1,1,1,1,2.5,1,149,2.5
acs-ebu2-315,1,1,1,1,0.8,1,49,0.8
acs-ebu2-328,1,1,1,1,0.1,1,3,0.1
acs-ebu2-330,3,3,9,2,0.5,3,10,1.5
acs-ebu2-333,2,2,5,4,7.5,2,225,15
acs-ebu2-335,10,8,27,5,0.4,2,13,4
acs-ebu3a161,14,5,23,9,0.9,1,56,12.6
acs-erc117,2,1,3,2,0.1,1,8,0.2
acs-gl1e,80,39,872,405,9.4,10,56,752
acs-gl1w,58,44,968,439,14.3,16,53,829.4
acs-gl2095,17,10,59,34,4.9,3,98,83.3
acs-glb,46,19,267,138,4.2,5,50,193.2
acs-glbsw,25,12,142,86,7.0,5,84,175
acs-glbw,50,24,265,119,6.1,5,72,305
acs-hh1155,1,1,1,1,0.2,1,15,0.2
acs-hss6033,2,2,14,7,1.3,7,11,2.6
acs-irps,10,10,150,58,3.2,15,12,32
acs-may2544,15,15,153,69,13.7,10,82,205.5
acs-may2574,2,1,2,1,0.0,1,0,0
acs-may2722,2,1,2,2,0.1,1,5,0.2
acs-may3543,1,1,1,1,1.5,1,88,1.5
acs-may3544,1,1,1,1,0.0,1,1,0
acs-may3574,1,1,12,1,25.7,12,128,25.7
acs-mgh2116,1,1,2,2,0.1,2,1,0.1
acs-moms,2,2,8,6,0.2,4,3,0.4
acs-nsb1103a,1,1,1,1,10.0,1,600,10
acs-nsb2303,23,16,75,48,2.1,3,42,48.3
acs-nsb2311,2,2,2,1,0.0,1,1,0
acs-pch104,7,3,17,11,1.2,2,35,8.4
acs-rh228,1,1,4,2,0.7,4,10,0.7
acs-seq142,3,1,8,4,5.4,2,161,16.2
acs-sme143,50,49,307,135,3.4,6,34,170
acs-ssb139,15,3,41,17,1.0,2,30,15
acs-treetop,13,10,167,105,6.3,12,31,81.9
acs-triton,5,3,98,78,1.2,19,3,6
acs-va228,2,1,2,1,0.0,1,1,0
acs-vilb3w,2,2,16,13,4.3,8,32,8.6
acs-vilb6e,4,3,87,47,5.2,21,14,20.8
acs-wlh2211,1,1,1,1,0.1,1,3,0.1
acs-wlh2216,1,1,1,1,1.6,1,99,1.6
acs-yh1146,3,2,9,3,0.3,3,7,0.9
acs-yh1150,1,1,6,3,0.1,6,1,0.1
acs-yh1322,1,1,1,1,0.4,1,25,0.4
acs-yh1344,3,2,5,3,8.8,1,530,26.4
acs-yh2310,1,1,1,1,10.0,1,600,10
acs-yh2332,1,1,5,1,14.9,5,178,14.9
